1568857379414;0.00001089;-0.00002660;0.00001569;0.00000905;0.00001786;0.00000186;0.00000105;0.00003500;VALID;
1568857379418;0.00002821;-0.00002823;-0.00000063;-0.00003666;0.00002025;0.00000624;-0.00002421;0.00003087;VALID;
1568857379422;0.00000668;0.00001225;-0.00002841;-0.00007278;-0.00001509;-0.00005228;-0.00003695;-0.00004227;VALID;
1568857379427;0.00000148;0.00002812;-0.00002425;-0.00003898;0.00000597;0.00000011;-0.00001616;0.00000056;VALID;
1568857379432;-0.00000552;0.00004620;-0.00000215;-0.00001810;0.00003024;0.00002164;0.00002117;0.00001473;VALID;
1568857379435;-0.00001603;0.00002593;-0.00003395;-0.00000118;0.00001426;-0.00001790;-0.00002130;0.00003554;VALID;
1568857379439;-0.00002425;-0.00001477;-0.00003630;-0.00004005;0.00002544;-0.00002930;-0.00002329;-0.00000042;VALID;
1568857379447;-0.00001205;0.00001480;-0.00001638;-0.00002065;0.00003114;-0.00001708;-0.00002541;-0.00001768;VALID;
1568857379451;-0.00000402;0.00002253;-0.00002199;0.00000266;0.00005045;0.00000961;0.00000688;-0.00001006;VALID;
1568857379455;0.00000445;0.00003943;-0.00002512;-0.00001882;0.00004294;-0.00003833;0.00001283;-0.00000364;VALID;
1568857379460;0.00002714;0.00001498;-0.00004300;0.00001379;0.00002320;-0.00007483;-0.00002524;-0.00002168;VALID;
1568857379466;0.00002751;0.00002783;-0.00004618;-0.00000020;0.00001355;-0.00004258;-0.00001603;-0.00004602;VALID;
1568857379470;0.00001261;0.00004390;-0.00002112;-0.00000825;0.00003456;-0.00002756;0.00001726;0.00000487;VALID;
1568857379475;-0.00000516;0.00004005;-0.00004046;0.00003617;0.00004318;-0.00001833;0.00002351;0.00002745;VALID;
1568857379480;-0.00002991;0.00005566;-0.00006567;-0.00000304;0.00000532;-0.00004685;-0.00003639;0.00000308;VALID;
1568857379483;0.00002562;0.00004171;-0.00005219;0.00000751;-0.00003867;-0.00004019;-0.00002986;0.00000277;VALID;
1568857379487;0.00003503;0.00004660;-0.00002369;0.00001077;-0.00004806;-0.00001406;0.00001612;0.00001574;VALID;
1568857379491;0.00001507;0.00005727;-0.00000905;0.00001893;-0.00003677;-0.00000755;-0.00000058;0.00002079;VALID;
1568857379498;0.00001209;0.00003467;-0.00004799;0.00000925;-0.00002450;-0.00001252;-0.00003053;0.00001205;VALID;
1568857379502;-0.00000054;0.00005523;-0.00003190;0.00001638;-0.00001983;-0.00002734;-0.00003064;-0.00000467;VALID;
1568857379506;-0.00002307;0.00003961;-0.00001308;-0.00002130;0.00002975;-0.00001480;-0.00000458;-0.00001256;VALID;
1568857379511;-0.00000664;0.00003608;0.00001200;-0.00000798;0.00002854;-0.00000080;0.00000300;0.00000934;VALID;
1568857379515;0.00001869;-0.00000170;-0.00001726;-0.00001931;-0.00002081;-0.00004050;0.00001325;0.00000867;VALID;
1568857379519;-0.00000420;-0.00002188;-0.00001424;0.00001498;-0.00002535;-0.00005000;-0.00000510;-0.00000679;VALID;
1568857379523;-0.00000004;-0.00001998;-0.00002608;0.00002785;0.00001627;-0.00001647;-0.00001102;-0.00003505;VALID;
1568857379527;0.00000693;-0.00002982;-0.00000635;0.00004756;-0.00000152;-0.00000856;-0.00000843;0.00000914;VALID;
1568857379532;0.00001366;-0.00004276;-0.00001301;0.00003268;-0.00002930;0.00000615;-0.00000957;0.00001442;VALID;
1568857379535;0.00000854;-0.00001100;-0.00000983;-0.00000840;-0.00001424;-0.00001924;-0.00003771;-0.00003277;VALID;
1568857379539;0.00000561;-0.00001766;0.00001346;0.00002776;0.00001741;0.00000863;-0.00000487;-0.00002246;VALID;
1568857379543;-0.00000098;-0.00000329;-0.00002304;0.00004587;0.00003985;0.00001690;0.00001249;0.00001551;VALID;
1568857379547;-0.00001229;-0.00000760;0.00000034;0.00004379;0.00001162;0.00002103;0.00001408;0.00000724;VALID;
1568857379553;0.00000136;-0.00002550;-0.00001379;0.00003473;-0.00001565;-0.00002593;-0.00002988;-0.00001886;VALID;
1568857379557;-0.00001006;-0.00003976;-0.00003111;0.00004318;0.00001035;-0.00000563;-0.00002032;-0.00003089;VALID;
1568857379561;0.00000246;0.00000221;-0.00000731;0.00002186;0.00002128;0.00002591;0.00005031;-0.00000179;VALID;
1568857379564;0.00002182;-0.00000065;-0.00000773;0.00004991;0.00003201;0.00003646;0.00000409;-0.00002879;VALID;
1568857379568;0.00003549;0.00004245;-0.00004535;0.00001708;-0.00002727;0.00000490;0.00001279;-0.00005331;VALID;
1568857379572;0.00005326;0.00003465;-0.00001218;-0.00002063;-0.00002423;-0.00000977;0.00003147;-0.00005570;VALID;
1568857379576;0.00002503;0.00004043;0.00001457;0.00002977;-0.00000950;0.00002709;0.00004723;-0.00000892;VALID;
1568857379581;0.00005633;0.00004178;0.00001149;0.00003451;0.00003292;0.00001710;0.00002439;-0.00004068;VALID;
1568857379586;0.00008225;0.00004808;0.00000239;-0.00002289;0.00001435;-0.00000961;0.00005673;-0.00007544;VALID;
1568857379590;0.00003194;0.00003958;-0.00000085;-0.00000939;0.00001985;0.00000510;0.00002830;-0.00006884;VALID;
1568857379593;0.00002465;0.00006661;0.00003871;0.00002204;0.00000778;0.00002367;0.00002573;-0.00000094;VALID;
1568857379597;0.00007115;0.00006913;0.00002318;0.00003482;0.00000396;0.00001006;0.00006433;0.00001471;VALID;
1568857379601;0.00004502;0.00010096;0.00000188;-0.00003574;-0.00006314;-0.00000901;0.00002816;-0.00001603;VALID;
1568857379606;0.00002649;0.00006080;0.00000937;-0.00000802;-0.00003015;-0.00000150;0.00005107;-0.00004142;VALID;
1568857379611;0.00003822;0.00005577;0.00002168;0.00002617;-0.00003085;0.00001162;0.00004251;0.00003263;VALID;
1568857379614;0.00003156;0.00001598;0.00002734;0.00002810;0.00001384;0.00003252;0.00004336;0.00000843;VALID;
1568857379618;0.00000232;0.00003116;0.00000597;0.00000250;0.00001343;0.00000749;0.00003114;0.00001893;VALID;
1568857379622;-0.00000190;0.00000722;-0.00003241;0.00003427;-0.00001833;-0.00000331;0.00000355;0.00001536;VALID;
1568857379626;-0.00002738;0.00001310;0.00001819;0.00002736;0.00001026;0.00003241;0.00002993;0.00003131;VALID;
1568857379630;-0.00000221;-0.00001708;0.00004484;0.00004743;0.00001831;0.00005742;0.00004110;0.00003688;VALID;
1568857379634;-0.00001232;0.00000742;0.00003480;-0.00001448;0.00000548;0.00001705;0.00005036;0.00003384;VALID;
1568857379639;-0.00001372;0.00000921;0.00001417;-0.00003983;-0.00000709;-0.00004392;0.00002658;-0.00003570;VALID;
1568857379643;-0.00000467;-0.00000709;0.00001185;0.00001285;0.00001270;-0.00000697;0.00005583;0.00000742;VALID;
1568857379646;-0.00004680;0.00000764;0.00003561;0.00007412;-0.00001142;0.00001864;0.00004551;0.00001956;VALID;
1568857379650;-0.00002175;-0.00002877;0.00000624;0.00008024;-0.00002474;-0.00000831;0.00005074;-0.00002249;VALID;
1568857379654;-0.00001424;0.00002311;-0.00001661;0.00003972;-0.00000559;-0.00001904;0.00004756;-0.00005387;VALID;
1568857379658;0.00001708;0.00002202;0.00002137;0.00004309;-0.00000152;-0.00001030;0.00006480;-0.00004714;VALID;
1568857379662;-0.00000691;0.00003639;0.00002714;0.00003509;0.00001956;0.00000125;0.00010239;-0.00005036;VALID;
1568857379667;-0.00000646;0.00000836;0.00000179;0.00002684;0.00001719;0.00000664;0.00009479;-0.00002403;VALID;
1568857379670;-0.00000031;0.00001971;-0.00001565;-0.00000089;-0.00002570;-0.00002870;0.00004314;-0.00004318;VALID;
1568857379675;0.00002678;0.00003556;-0.00002139;0.00003612;-0.00004354;0.00001475;0.00004953;-0.00002743;VALID;
1568857379678;0.00002582;0.00004227;-0.00001100;0.00005557;0.00000069;0.00004915;0.00001357;-0.00000592;VALID;
1568857379683;0.00004537;0.00006147;-0.00000800;0.00004383;-0.00003098;0.00003073;0.00003487;0.00000063;VALID;
1568857379688;0.00003085;0.00007168;-0.00002968;0.00002919;-0.00000080;0.00002025;0.00002778;-0.00005405;VALID;
1568857379691;0.00003514;0.00009674;-0.00000067;-0.00000881;-0.00001886;-0.00002711;0.00001261;-0.00006212;VALID;
1568857379695;0.00004511;0.00007018;0.00002211;0.00001553;0.00000259;0.00002756;0.00001238;-0.00005150;VALID;
1568857379700;0.00004987;0.00008585;0.00001232;0.00003156;0.00001180;0.00003375;0.00005503;-0.00003731;VALID;
1568857379703;0.00004368;0.00009050;-0.00002725;0.00002085;0.00000076;-0.00002620;0.00003762;-0.00003728;VALID;
1568857379707;0.00002714;0.00004870;-0.00001795;-0.00000650;-0.00004240;-0.00002638;0.00000639;-0.00008983;VALID;
1568857379711;0.00004549;0.00002251;0.00002224;0.00002083;-0.00006281;-0.00004958;0.00005072;-0.00005503;VALID;
1568857379715;0.00004942;0.00004430;0.00003587;0.00002678;-0.00004835;-0.00001006;0.00007515;-0.00001178;VALID;
1568857379720;0.00001690;0.00003031;0.00001147;0.00000666;-0.00008572;-0.00007309;0.00005092;-0.00003295;VALID;
1568857379724;-0.00000899;0.00005141;-0.00000733;0.00001218;-0.00004915;-0.00005181;0.00002964;-0.00005615;VALID;
1568857379728;0.00000516;0.00003422;0.00001191;0.00000811;-0.00002606;0.00001692;0.00007014;-0.00002566;VALID;
1568857379733;0.00001681;0.00006008;0.00002298;0.00004137;-0.00002112;0.00000592;0.00006786;0.00001357;VALID;
1568857379736;-0.00004390;0.00002494;0.00004765;0.00005089;-0.00000805;-0.00001909;0.00006113;-0.00002620;VALID;
1568857379740;-0.00003187;0.00000449;-0.00000856;0.00004048;-0.00003371;-0.00003724;0.00003938;-0.00002300;VALID;
1568857379744;-0.00003214;-0.00000957;-0.00000199;0.00004461;-0.00001980;-0.00002345;0.00004198;-0.00001332;VALID;
1568857379748;-0.00002269;-0.00000541;0.00002190;0.00009120;0.00000928;-0.00001160;0.00003731;0.00001156;VALID;
1568857379753;-0.00001902;-0.00000874;0.00002266;0.00006741;0.00000132;-0.00002177;0.00004493;-0.00001705;VALID;
1568857379756;-0.00000753;0.00000883;0.00000326;0.00001576;-0.00002211;-0.00001073;0.00006853;-0.00001359;VALID;
1568857379761;-0.00002025;-0.00001741;-0.00002521;0.00001750;-0.00004160;-0.00005130;0.00003617;-0.00003637;VALID;
1568857379765;-0.00000731;-0.00001696;0.00003087;0.00002226;-0.00001153;-0.00002977;0.00005369;-0.00000952;VALID;
1568857379770;-0.00002557;0.00002246;0.00000858;0.00002094;-0.00000975;-0.00001292;0.00004180;-0.00001200;VALID;
1568857379773;-0.00001370;-0.00000456;-0.00000528;0.00004551;-0.00005420;-0.00003898;0.00003905;-0.00003053;VALID;
1568857379778;-0.00002108;0.00002783;0.00000326;0.00003422;-0.00004401;-0.00002651;0.00003060;-0.00000521;VALID;
1568857379781;-0.00001864;0.00000049;0.00001232;0.00004770;0.00001077;0.00000545;0.00006757;0.00003326;VALID;
1568857379785;0.00000051;-0.00001757;0.00000367;0.00006820;0.00000013;0.00001156;0.00010172;0.00000038;VALID;
1568857379790;-0.00000635;-0.00002139;0.00000498;0.00004982;-0.00004350;-0.00002926;0.00005380;-0.00005208;VALID;
1568857379793;0.00000476;0.00000051;0.00000474;-0.00000257;-0.00005161;-0.00004528;0.00003299;-0.00002512;VALID;
1568857379798;0.00000744;0.00002164;0.00003357;0.00002667;-0.00002358;-0.00000796;0.00005568;-0.00003020;VALID;
1568857379801;0.00003232;0.00003755;0.00002555;0.00003932;-0.00000679;-0.00000789;0.00005720;-0.00000590;VALID;
1568857379805;0.00003044;0.00001806;-0.00001815;0.00005295;-0.00003422;-0.00001574;0.00005235;-0.00003216;VALID;
1568857379809;0.00003051;0.00000612;-0.00002249;0.00000067;-0.00003927;-0.00002910;0.00002680;-0.00004220;VALID;
1568857379813;-0.00000896;0.00000192;-0.00002014;0.00002939;0.00000514;-0.00000671;0.00004777;-0.00003004;VALID;
1568857379818;0.00002003;0.00000505;-0.00001542;0.00003972;0.00003308;-0.00000127;0.00009310;0.00002633;VALID;
1568857379822;-0.00001553;0.00001498;-0.00003456;0.00002948;-0.00001772;-0.00001466;0.00005615;0.00002083;VALID;
1568857379826;0.00000351;-0.00001540;-0.00005523;0.00002953;-0.00001270;-0.00003811;0.00001969;-0.00001247;VALID;
1568857379831;0.00001086;0.00001198;-0.00004084;0.00008020;0.00000277;-0.00002959;0.00003286;0.00000045;VALID;
1568857379834;-0.00001793;-0.00000671;-0.00006840;0.00008529;0.00002553;0.00000420;0.00007669;0.00000532;VALID;
1568857379839;-0.00001643;-0.00002068;-0.00007723;0.00005029;-0.00000295;-0.00001873;0.00004768;-0.00000387;VALID;
1568857379843;-0.00002801;-0.00001350;-0.00008480;0.00006082;-0.00003040;-0.00001225;0.00000282;-0.00000793;VALID;
1568857379848;-0.00003907;-0.00000349;-0.00004566;0.00008335;-0.00000753;-0.00002714;0.00004323;-0.00001692;VALID;
1568857379851;-0.00003310;0.00002088;-0.00000968;0.00008829;0.00002472;0.00003355;0.00007676;-0.00001337;VALID;
1568857379855;-0.00006337;0.00001182;-0.00003145;0.00006471;0.00000565;0.00001410;0.00004352;-0.00002296;VALID;
1568857379859;-0.00001187;-0.00000177;-0.00004280;0.00005662;0.00000002;0.00001361;-0.00000610;-0.00000565;VALID;
1568857379863;-0.00000979;0.00001558;-0.00002801;0.00005297;-0.00002231;0.00000199;-0.00000029;0.00002573;VALID;
1568857379867;0.00000760;0.00000863;0.00000217;0.00004982;0.00000726;0.00000092;0.00005572;0.00002246;VALID;
1568857379871;0.00000148;0.00003469;0.00000159;0.00006397;-0.00001115;-0.00001361;0.00003856;-0.00002819;VALID;
1568857379876;0.00000387;0.00003722;-0.00001401;0.00002857;-0.00001225;-0.00004005;0.00002486;-0.00003511;VALID;
1568857379880;-0.00000615;0.00003552;-0.00001149;0.00005047;-0.00000199;-0.00003196;0.00004792;-0.00003444;VALID;
1568857379884;-0.00002503;0.00001918;-0.00000177;0.00007886;0.00000869;-0.00001393;0.00005107;0.00000322;VALID;
1568857379889;0.00000163;0.00002921;0.00001822;0.00005990;0.00003165;0.00002819;0.00006936;0.00002313;VALID;
1568857379893;0.00001931;0.00004656;-0.00003791;0.00002705;0.00000487;-0.00000358;0.00004265;0.00002166;VALID;
1568857379898;0.00003288;0.00005340;-0.00004649;-0.00000351;-0.00001737;-0.00000829;0.00003413;0.00002562;VALID;
1568857379902;0.00003406;0.00005729;-0.00002515;0.00004515;0.00004361;0.00000693;0.00002137;0.00002327;VALID;
1568857379907;0.00001553;0.00004354;-0.00000317;0.00004774;0.00002988;-0.00000275;0.00004361;0.00003556;VALID;
1568857379911;0.00001066;0.00006247;-0.00003684;0.00000000;0.00001985;-0.00004383;0.00000098;0.00001013;VALID;
1568857379915;-0.00000709;0.00003397;-0.00002863;0.00000662;-0.00000557;-0.00004209;0.00000132;-0.00000793;VALID;
1568857379919;-0.00001223;0.00003145;-0.00002796;0.00003659;0.00002669;-0.00001732;0.00002789;-0.00001802;VALID;
1568857379923;0.00000469;0.00004162;0.00000009;0.00001891;0.00004911;0.00001381;0.00005633;-0.00000054;VALID;
1568857379927;0.00000731;0.00004274;-0.00001361;0.00001786;0.00001477;-0.00003777;0.00005085;0.00000384;VALID;
1568857379931;-0.00000002;0.00004752;-0.00001236;-0.00001612;-0.00001325;-0.00004797;0.00001129;0.00000317;VALID;
1568857379935;-0.00000999;0.00001073;0.00000215;-0.00000440;0.00001209;-0.00003462;0.00004312;0.00000351;VALID;
1568857379939;0.00002360;0.00000494;0.00001466;0.00000420;0.00005753;-0.00001229;0.00006849;0.00003574;VALID;
1568857379944;0.00001909;-0.00000449;0.00000523;0.00001415;0.00002378;-0.00003187;0.00009377;0.00003415;VALID;
1568857379948;0.00000758;0.00000869;-0.00001983;0.00000340;0.00000072;-0.00004086;0.00001891;0.00000360;VALID;
1568857379952;-0.00001531;0.00002595;0.00001111;-0.00003742;0.00001404;-0.00002114;0.00003333;0.00002470;VALID;
1568857379956;-0.00001667;-0.00001068;0.00003549;-0.00000610;0.00002320;0.00000675;0.00006288;0.00005266;VALID;
1568857379960;-0.00001267;0.00001232;0.00001180;-0.00000009;-0.00001068;-0.00001341;0.00004180;0.00006974;VALID;
1568857379964;-0.00001446;0.00002763;-0.00000056;-0.00004227;-0.00001962;-0.00000628;0.00003228;-0.00000639;VALID;
1568857379969;-0.00001388;0.00003914;-0.00000098;-0.00007298;-0.00001457;-0.00000838;0.00001104;0.00002052;VALID;
1568857379973;-0.00003125;0.00004030;0.00001415;-0.00002528;0.00000338;0.00000735;0.00005360;0.00004866;VALID;
1568857379977;-0.00003299;0.00002356;0.00003389;-0.00002731;-0.00000141;0.00003460;0.00006001;0.00003981;VALID;
1568857379982;0.00000159;0.00001690;0.00001587;-0.00005199;-0.00001274;0.00002436;0.00000402;0.00001748;VALID;
1568857379985;0.00001848;0.00000901;-0.00000034;-0.00008118;-0.00001531;-0.00001781;-0.00001035;0.00003377;VALID;
1568857379989;0.00002106;0.00001486;0.00002061;-0.00000798;0.00000224;0.00002271;0.00001600;0.00004397;VALID;
1568857379993;0.00004788;0.00002912;0.00002579;-0.00003449;0.00002582;0.00000532;0.00001996;0.00001842;VALID;
1568857379997;0.00006276;0.00002950;0.00000163;-0.00004582;-0.00003136;0.00001113;0.00000885;0.00004935;VALID;
1568857380001;0.00004944;0.00004540;-0.00002506;-0.00004989;-0.00001598;0.00000065;-0.00000127;0.00000861;VALID;
1568857380006;0.00006571;0.00005771;-0.00000507;-0.00003373;0.00005206;0.00000706;0.00006634;0.00003804;VALID;
1568857380010;0.00002895;0.00006922;0.00002655;-0.00000297;-0.00001312;-0.00000063;0.00006685;0.00002465;VALID;
1568857380015;0.00003549;0.00007519;-0.00001576;-0.00002532;-0.00001424;-0.00001911;0.00006965;0.00000856;VALID;
1568857380018;0.00000704;0.00007374;-0.00001989;-0.00001207;-0.00004119;-0.00003078;0.00005458;0.00000869;VALID;
1568857380023;0.00001956;0.00005344;0.00000724;0.00002935;0.00000957;-0.00000912;0.00005360;0.00004906;VALID;
1568857380027;-0.00000760;0.00004343;0.00002266;0.00005311;0.00001026;-0.00000762;0.00005235;0.00006033;VALID;
1568857380031;0.00001033;0.00001998;-0.00002383;-0.00001010;0.00000579;-0.00001236;0.00007517;-0.00000076;VALID;
1568857380035;-0.00000507;0.00002588;-0.00002705;-0.00001515;-0.00001804;0.00001272;0.00005119;-0.00000121;VALID;
1568857380039;-0.00000279;0.00004571;0.00000653;-0.00000279;0.00000521;0.00000673;0.00003395;0.00000217;VALID;
1568857380044;-0.00003395;0.00003134;0.00002689;0.00002199;0.00002076;0.00003386;0.00002385;0.00001790;VALID;
1568857380048;-0.00003205;0.00002803;-0.00000177;0.00003192;0.00000507;0.00001004;0.00003216;0.00000798;VALID;
1568857380053;-0.00002868;0.00001323;-0.00003346;0.00002047;-0.00002003;0.00000957;-0.00000270;-0.00000217;VALID;
1568857380056;-0.00003163;0.00004283;-0.00000644;-0.00000440;-0.00001169;0.00005501;-0.00000125;0.00000523;VALID;
1568857380060;-0.00002150;0.00004104;0.00002070;0.00000476;-0.00002032;0.00004021;0.00002964;0.00005901;VALID;
1568857380064;-0.00001873;0.00004855;0.00003156;0.00002231;-0.00003726;0.00002857;0.00002955;0.00002760;VALID;
1568857380069;-0.00002204;0.00006330;-0.00001779;-0.00000040;-0.00002718;-0.00003916;-0.00000192;-0.00000065;VALID;
1568857380074;-0.00001603;0.00005595;-0.00000279;-0.00000673;0.00000659;0.00000447;0.00005248;0.00002206;VALID;
1568857380078;0.00000872;0.00004879;0.00003120;0.00001339;0.00000791;0.00001679;0.00005993;0.00003071;VALID;
1568857380081;-0.00000697;0.00006073;0.00003666;0.00003561;-0.00001008;0.00001728;0.00006761;0.00000601;VALID;
1568857380085;0.00000722;0.00002957;0.00001636;-0.00001310;-0.00003728;-0.00000809;0.00000966;-0.00000630;VALID;
1568857380090;0.00002246;0.00005472;-0.00001560;-0.00000427;-0.00002714;-0.00003435;0.00000820;-0.00002870;VALID;
1568857380095;0.00001426;0.00007376;0.00001384;0.00003583;-0.00001296;-0.00002640;0.00003080;-0.00000543;VALID;
1568857380098;0.00002798;0.00005572;0.00000317;0.00002890;-0.00001419;-0.00000925;0.00004488;0.00000760;VALID;
1568857380102;0.00001585;0.00004736;-0.00002376;0.00000793;0.00000414;0.00001853;0.00001388;-0.00001864;VALID;
1568857380106;0.00001634;0.00006341;-0.00003165;0.00000711;-0.00002340;-0.00001658;0.00004354;-0.00000067;VALID;
1568857380110;0.00002085;0.00007432;0.00001225;-0.00001504;0.00000758;-0.00003507;0.00004984;-0.00001491;VALID;
1568857380115;0.00002144;0.00007452;0.00001614;0.00001542;0.00004618;-0.00002244;0.00005351;0.00001057;VALID;
1568857380119;-0.00000047;0.00006891;-0.00001880;-0.00001254;-0.00000635;-0.00003858;0.00002170;-0.00001457;VALID;
1568857380123;0.00003049;0.00004716;-0.00000597;-0.00000568;-0.00003916;-0.00002231;0.00000163;-0.00001679;VALID;
1568857380128;0.00001958;0.00005816;0.00001924;0.00001044;-0.00002041;-0.00003905;0.00002300;0.00002296;VALID;
1568857380133;0.00002302;0.00005362;-0.00001904;0.00005262;0.00000706;-0.00002349;0.00002351;0.00006473;VALID;
1568857380137;0.00001826;0.00008775;-0.00007392;-0.00001080;0.00001211;-0.00000785;0.00000152;0.00003270;VALID;
1568857380141;-0.00000201;0.00004088;-0.00005344;0.00000250;-0.00000624;0.00000304;-0.00000785;-0.00000691;VALID;
1568857380146;-0.00004417;0.00002418;-0.00009086;0.00000945;0.00001422;0.00002047;0.00003757;0.00002164;VALID;
1568857380150;-0.00002530;-0.00001158;-0.00007524;0.00003397;0.00000577;-0.00000080;0.00003686;0.00005914;VALID;
1568857380154;-0.00002173;-0.00000773;-0.00007021;0.00002369;0.00001536;-0.00000065;-0.00000751;0.00002640;VALID;
1568857380159;-0.00000080;0.00000532;-0.00010029;0.00001775;-0.00002150;0.00000650;0.00001489;0.00002012;VALID;
1568857380164;-0.00003458;0.00000988;-0.00005881;0.00001361;0.00002910;-0.00000069;0.00001455;0.00000664;VALID;
1568857380167;-0.00002240;0.00001956;-0.00001802;0.00003382;0.00000845;-0.00000114;0.00002711;0.00001401;VALID;
1568857380171;-0.00001249;0.00001804;-0.00002360;0.00001634;-0.00001100;-0.00000749;0.00000105;0.00000532;VALID;
1568857380177;-0.00002287;0.00001435;-0.00006600;-0.00004647;-0.00003912;-0.00004513;0.00001232;-0.00001426;VALID;
1568857380181;0.00001938;0.00004850;-0.00008889;-0.00001039;0.00000684;-0.00004370;-0.00001021;0.00002050;VALID;
1568857380185;0.00001290;0.00002043;-0.00007331;0.00000235;0.00003116;0.00000427;0.00002705;0.00002941;VALID;
1568857380189;0.00003793;0.00003503;-0.00004238;0.00001194;0.00005114;-0.00000335;0.00000981;0.00002600;VALID;
1568857380193;0.00004578;0.00004629;-0.00003339;0.00000617;0.00001234;-0.00001261;0.00002396;-0.00001515;VALID;
1568857380197;0.00002568;0.00003212;-0.00005984;-0.00003344;0.00004446;-0.00000635;0.00001001;0.00002597;VALID;
